match_id,date,city,winner,winner_method,winner_margin,total_overs,player_of_match,team1,team2,team1_players,team2_players,first_bat,first_ball,venue,inning,over,deliveries,batter,bowler,runs_batter,extras,total_runs,wicket_player_out,wicket_kind
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,6,5,Seetharam Guruvayoorappan,Imran Ahmed Kaneez,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,6,6,Seetharam Guruvayoorappan,Imran Ahmed Kaneez,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,1,Shashikant Laxman,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,2,Shashikant Laxman,S Murari,0,0,0,Shashikant Laxman,caught
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,3,Shoaib Rafiq,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,4,Shoaib Rafiq,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,5,Shoaib Rafiq,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,7,6,Shoaib Rafiq,S Murari,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,1,Seetharam Guruvayoorappan,D Rawat,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,2,Seetharam Guruvayoorappan,D Rawat,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,3,Seetharam Guruvayoorappan,D Rawat,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,4,Seetharam Guruvayoorappan,D Rawat,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,5,Shoaib Rafiq,D Rawat,2,0,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,8,6,Shoaib Rafiq,D Rawat,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,1,Shoaib Rafiq,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,2,Shoaib Rafiq,S Murari,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,3,Seetharam Guruvayoorappan,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,4,Seetharam Guruvayoorappan,S Murari,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,5,Seetharam Guruvayoorappan,S Murari,2,0,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,9,6,Seetharam Guruvayoorappan,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,1,Shoaib Rafiq,D Rawat,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,2,Seetharam Guruvayoorappan,D Rawat,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,3,Seetharam Guruvayoorappan,D Rawat,3,0,3,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,4,Shoaib Rafiq,D Rawat,2,0,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,5,Shoaib Rafiq,D Rawat,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,10,6,Shoaib Rafiq,D Rawat,0,0,0,Shoaib Rafiq,caught
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,1,Seetharam Guruvayoorappan,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,2,Seetharam Guruvayoorappan,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,3,Seetharam Guruvayoorappan,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,4,Seetharam Guruvayoorappan,S Murari,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,5,Shantanu Kaveri,S Murari,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,11,6,Shantanu Kaveri,S Murari,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,1,Seetharam Guruvayoorappan,D Rawat,2,0,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,2,Seetharam Guruvayoorappan,D Rawat,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,3,Seetharam Guruvayoorappan,D Rawat,0,0,0,Seetharam Guruvayoorappan,bowled
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,4,SB Wagh,D Rawat,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,5,SB Wagh,D Rawat,6,0,6,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,12,6,SB Wagh,D Rawat,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,13,1,SB Wagh,S Murari,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Mexico,13,2,Shantanu Kaveri,S Murari,1,0,1,,
