match_id,first_bat_team,second_bat_team,url,first_bat_team_players,second_bat_team_players
T20I # 1396,Scotland,India,/series/icc-men-s-t20-world-cup-2021-22-1267897/india-vs-scotland-37th-match-group-2-1273748/full-scorecard,"['George Munsey', 'Kyle Coetzer', 'Matthew Cross', 'Richie Berrington', 'Calum MacLeod', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Safyaan Sharif', 'Alasdair Evans', 'Brad Wheal']","['KL Rahul', 'Rohit Sharma', 'Virat Kohli', 'Suryakumar Yadav', 'Rishabh Pant', 'Hardik Pandya', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohammed Shami', 'Jasprit Bumrah', 'Varun Chakravarthy']"
T20I # 1395,Mozambique,Sierra Leone,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/mozambique-vs-sierra-leone-6th-match-group-b-1283047/full-scorecard,"['Jose Bulele', 'Francisco Couana', 'Joao Hou', 'Last Emilio', 'Agostinho Navicha', 'Santana Dima', 'Filipe Cossa', 'Frederico Carava', 'Shelton Nhavotso', 'Lourenço Simango', 'Zefanias Matsinhe']","['Zahid Khan', 'John Bangura', 'Samuel Conteh', 'George Sesay', 'Arvind Kerai', 'Lansana Lamin', 'Ibrahim Mansaray', 'Abu Kamara', 'Solomon Williams', 'Edmond Ernest', 'Sulaiman Tarawally']"
T20I # 1394,New Zealand,Namibia,/series/icc-men-s-t20-world-cup-2021-22-1267897/namibia-vs-new-zealand-36th-match-group-2-1273747/full-scorecard,"['Martin Guptill', 'Daryl Mitchell', 'Kane Williamson', 'Devon Conway', 'Glenn Phillips', 'James Neesham', 'Mitchell Santner', 'Adam Milne', 'Tim Southee', 'Ish Sodhi', 'Trent Boult']","['Stephan Baard', 'Michael van Lingen', 'Gerhard Erasmus', 'Zane Green', 'David Wiese', 'JJ Smit', 'Jan Nicol Loftie-Eaton', 'Craig Williams', 'Ruben Trumpelmann', 'Karl Birkenstock', 'Bernard Scholtz']"
T20I # 1393,Cameroon,Botswana,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/botswana-vs-cameroon-5th-match-group-b-1283046/full-scorecard,"['Protais Abanda', 'Roland Amah', 'Bruno Toube', 'Charles Ondoa', 'Dipita Loic', 'Julien Abega', 'Idriss Tchakou', 'Maxwell Fru', 'Alain Toube', 'Faustin Mpegna', 'Alexis Balla']","['Tharindu Perera', 'Reginald Nehonde', 'Valentine Mbazo', 'James Moses', 'Karabo Motlhanka', 'Vinoo Balakrishnan', 'Thatayaone Tshose', 'Adithiya Rangaswamy', 'Mmoloki Mooketsi', 'Phemelo Silas', 'Dhruvkumar Maisuria']"
T20I # 1392,Sri Lanka,West Indies,/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-vs-west-indies-35th-match-group-1-1273746/full-scorecard,"['Pathum Nissanka', 'Kusal Perera', 'Charith Asalanka', 'Dasun Shanaka', 'Chamika Karunaratne', 'Avishka Fernando', 'Bhanuka Rajapaksa', 'Wanindu Hasaranga', 'Dushmantha Chameera', 'Maheesh Theekshana', 'Binura Fernando']","['Chris Gayle', 'Evin Lewis', 'Nicholas Pooran', 'Roston Chase', 'Shimron Hetmyer', 'Andre Russell', 'Kieron Pollard', 'Jason Holder', 'Dwayne Bravo', 'Akeal Hosein', 'Ravi Rampaul']"
T20I # 1391,Bangladesh,Australia,/series/icc-men-s-t20-world-cup-2021-22-1267897/australia-vs-bangladesh-34th-match-group-1-1273745/full-scorecard,"['Mohammad Naim', 'Litton Das', 'Soumya Sarkar', 'Mushfiqur Rahim', 'Mahmudullah', 'Afif Hossain', 'Shamim Hossain', 'Mahedi Hasan', 'Taskin Ahmed', 'Mustafizur Rahman', 'Shoriful Islam']","['David Warner', 'Aaron Finch', 'Mitchell Marsh', 'Glenn Maxwell', 'Steven Smith', 'Marcus Stoinis', 'Matthew Wade', 'Pat Cummins', 'Mitchell Starc', 'Adam Zampa', 'Josh Hazlewood']"
T20I # 1390,India,Afghanistan,/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-vs-india-33rd-match-group-2-1273744/full-scorecard,"['KL Rahul', 'Rohit Sharma', 'Rishabh Pant', 'Hardik Pandya', 'Virat Kohli', 'Suryakumar Yadav', 'Ravindra Jadeja', 'Shardul Thakur', 'Ravichandran Ashwin', 'Mohammed Shami', 'Jasprit Bumrah']","['Naveen-ul-Haq', 'Hamid Hassan']"
T20I # 1389,Sierra Leone,Tanzania,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/sierra-leone-vs-tanzania-4th-match-group-b-1283045/full-scorecard,"['John Bangura', 'Samuel Conteh', 'George Sesay', 'Zahid Khan', 'Arvind Kerai', 'Lansana Lamin', 'Abass Gbla', 'Edmond Ernest', 'Abu Kamara', 'Solomon Williams', 'Sulaiman Tarawally']","['Abhik Patwa', 'Ivan Selemani', 'Jatinkumar Darji', 'Kassim Nassoro', 'SanjayKumar Thakor', 'Harsheed Chohan', 'Salum Jumbe', 'Jitin Singh', 'Ally Kimote', 'Nasibu Mapunda', 'Riziki Kiseto']"
T20I # 1388,New Zealand,Scotland,/series/icc-men-s-t20-world-cup-2021-22-1267897/new-zealand-vs-scotland-32nd-match-group-2-1273743/full-scorecard,"['Martin Guptill', 'Daryl Mitchell', 'Kane Williamson', 'Devon Conway', 'Glenn Phillips', 'James Neesham', 'Mitchell Santner', 'Adam Milne', 'Tim Southee', 'Ish Sodhi', 'Trent Boult']","['George Munsey', 'Kyle Coetzer', 'Matthew Cross', 'Richie Berrington', 'Calum MacLeod', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Safyaan Sharif', 'Alasdair Evans', 'Brad Wheal']"
T20I # 1387,Mozambique,Cameroon,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/cameroon-vs-mozambique-3rd-match-group-b-1283044/full-scorecard,"['Jose Bulele', 'Francisco Couana', 'Joao Hou', 'Filipe Cossa', 'Last Emilio', 'Frederico Carava', 'Vieira Tembo', 'Shelton Nhavotso', 'Santana Dima', 'Lourenço Simango', 'Zefanias Matsinhe']","['Protais Abanda', 'Idriss Tchakou', 'Dipita Loic', 'Roland Amah', 'Bruno Toube', 'Julien Abega', 'Maxwell Fru', 'Alain Toube', 'Faustin Mpegna', 'Charles Ondoa', 'Appolinaire Mengoumou']"
T20I # 1386,Pakistan,Namibia,/series/icc-men-s-t20-world-cup-2021-22-1267897/namibia-vs-pakistan-31st-match-group-2-1273742/full-scorecard,"['Mohammad Rizwan', 'Babar Azam', 'Fakhar Zaman', 'Mohammad Hafeez', 'Shoaib Malik', 'Asif Ali', 'Shadab Khan', 'Imad Wasim', 'Hasan Ali', 'Haris Rauf', 'Shaheen Shah Afridi']","['Stephan Baard', 'Michael van Lingen', 'Craig Williams', 'Gerhard Erasmus', 'David Wiese', 'JJ Smit', 'Jan Nicol Loftie-Eaton', 'Ruben Trumpelmann', 'Zane Green', 'Jan Frylinck', 'Ben Shikongo']"
T20I # 1385,Tanzania,Mozambique,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/mozambique-vs-tanzania-2nd-match-group-b-1283043/full-scorecard,"['Abhik Patwa', 'Ivan Selemani', 'Jatinkumar Darji', 'Jitin Singh', 'SanjayKumar Thakor', 'Harsheed Chohan', 'Salum Jumbe', 'Kassim Nassoro', 'Ally Kimote', 'Nasibu Mapunda', 'Riziki Kiseto']","['Jose Bulele', 'Francisco Couana', 'Joao Hou', 'Last Emilio', 'Filipe Cossa', 'Santana Dima', 'Shelton Nhavotso', 'Vieira Tembo', 'Gerito Sopinho', 'Lourenço Simango', 'Zefanias Matsinhe']"
T20I # 1384,Bangladesh,South Africa,/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-vs-south-africa-30th-match-group-1-1273741/full-scorecard,"['Mohammad Naim', 'Litton Das', 'Soumya Sarkar', 'Mushfiqur Rahim', 'Mahmudullah', 'Afif Hossain', 'Shamim Hossain', 'Mahedi Hasan', 'Taskin Ahmed', 'Nasum Ahmed', 'Shoriful Islam']","['Quinton de Kock', 'Reeza Hendricks', 'Rassie van der Dussen', 'Aiden Markram', 'Temba Bavuma', 'David Miller', 'Dwaine Pretorius', 'Kagiso Rabada', 'Keshav Maharaj', 'Anrich Nortje', 'Tabraiz Shamsi']"
T20I # 1383,Botswana,Sierra Leone,/series/icc-men-s-t20-world-cup-sub-regional-africa-a-2021-22-1283591/botswana-vs-sierra-leone-1st-match-group-b-1283042/full-scorecard,"['Tharindu Perera', 'Reginald Nehonde', 'Karabo Motlhanka', 'James Moses', 'Valentine Mbazo', 'Vinoo Balakrishnan', 'Thatayaone Tshose', 'Adithiya Rangaswamy', 'Mmoloki Mooketsi', 'Phemelo Silas', 'Dhruvkumar Maisuria']","['Samuel Conteh', 'John Bangura', 'George Sesay', 'Zahid Khan', 'Arvind Kerai', 'Lansana Lamin', 'Miniru Kpaka', 'Abass Gbla', 'Abu Kamara', 'Edmond Ernest', 'Solomon Williams']"
T20I # 1382,England,Sri Lanka,/series/icc-men-s-t20-world-cup-2021-22-1267897/england-vs-sri-lanka-29th-match-group-1-1273740/full-scorecard,"['Jason Roy', 'Jos Buttler', 'Dawid Malan', 'Jonny Bairstow', 'Eoin Morgan', 'Moeen Ali', 'Liam Livingstone', 'Chris Woakes', 'Chris Jordan', 'Adil Rashid', 'Tymal Mills']","['Pathum Nissanka', 'Kusal Perera', 'Charith Asalanka', 'Avishka Fernando', 'Bhanuka Rajapaksa', 'Dasun Shanaka', 'Wanindu Hasaranga', 'Chamika Karunaratne', 'Dushmantha Chameera', 'Maheesh Theekshana', 'Lahiru Kumara']"
T20I # 1381,India,New Zealand,/series/icc-men-s-t20-world-cup-2021-22-1267897/india-vs-new-zealand-28th-match-group-2-1273739/full-scorecard,"['KL Rahul', 'Ishan Kishan', 'Rohit Sharma', 'Virat Kohli', 'Rishabh Pant', 'Hardik Pandya', 'Ravindra Jadeja', 'Shardul Thakur', 'Mohammed Shami', 'Jasprit Bumrah', 'Varun Chakravarthy']","['Martin Guptill', 'Daryl Mitchell', 'Kane Williamson', 'Devon Conway', 'Glenn Phillips', 'James Neesham', 'Mitchell Santner', 'Adam Milne', 'Tim Southee', 'Ish Sodhi', 'Trent Boult']"
T20I # 1380,Afghanistan,Namibia,/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-vs-namibia-27th-match-group-2-1273738/full-scorecard,"['Hazratullah Zazai', 'Mohammad Shahzad', 'Rahmanullah Gurbaz', 'Asghar Afghan', 'Najibullah Zadran', 'Mohammad Nabi', 'Gulbadin Naib', 'Karim Janat', 'Rashid Khan', 'Naveen-ul-Haq', 'Hamid Hassan']","['Craig Williams', 'Michael van Lingen', 'Jan Nicol Loftie-Eaton', 'Gerhard Erasmus', 'Zane Green', 'David Wiese', 'JJ Smit', 'Jan Frylinck', 'Pikky Ya France', 'Ruben Trumpelmann', 'Bernard Scholtz']"
T20I # 1379,Australia,England,/series/icc-men-s-t20-world-cup-2021-22-1267897/australia-vs-england-26th-match-group-1-1273737/full-scorecard,"['David Warner', 'Aaron Finch', 'Steven Smith', 'Glenn Maxwell', 'Marcus Stoinis', 'Matthew Wade', 'Ashton Agar', 'Pat Cummins', 'Mitchell Starc', 'Adam Zampa', 'Josh Hazlewood']","['Jason Roy', 'Jos Buttler', 'Dawid Malan', 'Jonny Bairstow', 'Eoin Morgan', 'Liam Livingstone', 'Moeen Ali', 'Chris Woakes', 'Chris Jordan', 'Adil Rashid', 'Tymal Mills']"
T20I # 1378,Sri Lanka,South Africa,/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-vs-sri-lanka-25th-match-group-1-1273736/full-scorecard,"['Pathum Nissanka', 'Kusal Perera', 'Charith Asalanka', 'Bhanuka Rajapaksa', 'Avishka Fernando', 'Wanindu Hasaranga', 'Dasun Shanaka', 'Chamika Karunaratne', 'Dushmantha Chameera', 'Maheesh Theekshana', 'Lahiru Kumara']","['Quinton de Kock', 'Reeza Hendricks', 'Rassie van der Dussen', 'Temba Bavuma', 'Aiden Markram', 'David Miller', 'Dwaine Pretorius', 'Kagiso Rabada', 'Keshav Maharaj', 'Anrich Nortje', 'Tabraiz Shamsi']"
T20I # 1377,Afghanistan,Pakistan,/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-vs-pakistan-24th-match-group-2-1273735/full-scorecard,"['Hazratullah Zazai', 'Mohammad Shahzad', 'Rahmanullah Gurbaz', 'Asghar Afghan', 'Karim Janat', 'Najibullah Zadran', 'Mohammad Nabi', 'Gulbadin Naib', 'Rashid Khan', 'Naveen-ul-Haq', 'Mujeeb Ur Rahman']","['Mohammad Rizwan', 'Babar Azam', 'Fakhar Zaman', 'Mohammad Hafeez', 'Shoaib Malik', 'Asif Ali', 'Shadab Khan', 'Imad Wasim', 'Hasan Ali', 'Haris Rauf', 'Shaheen Shah Afridi']"
T20I # 1376,Kuwait,Qatar,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/qatar-vs-kuwait-10th-match-1284497/full-scorecard,"['Ravija Sandaruwan', 'Edson Silva', 'Adnan Idrees', 'Usman Patel', 'Meet Bhavsar', 'Mohammed Aslam', 'Muhammad Kashif', 'Shiraz Khan', 'Bilal Tahir', 'Morshed Mostafa Sarwar', 'Nawaf Ahmed']","['Andri Berenger', 'Kamran Khan', 'Mohammed Rizlan', 'Imal Liyanage', 'Muhammad Tanveer', 'Muhammad Murad', 'Zaheer Ibrahim', 'Iqbal Hussain', 'Gayan Munaweera', 'Mohammed Nadeem', 'Musawar Shah']"
T20I # 1375,West Indies,Bangladesh,/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-vs-west-indies-23rd-match-group-1-1273734/full-scorecard,"['Chris Gayle', 'Evin Lewis', 'Roston Chase', 'Shimron Hetmyer', 'Kieron Pollard', 'Andre Russell', 'Nicholas Pooran', 'Dwayne Bravo', 'Jason Holder', 'Akeal Hosein', 'Ravi Rampaul']","['Mohammad Naim', 'Shakib Al Hasan', 'Litton Das', 'Soumya Sarkar', 'Mushfiqur Rahim', 'Mahmudullah', 'Afif Hossain', 'Mahedi Hasan', 'Shoriful Islam', 'Taskin Ahmed', 'Mustafizur Rahman']"
T20I # 1373,Bahrain,Saudi Arabia,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/bahrain-vs-saudi-arabia-9th-match-1284496/full-scorecard,"['Muhammad Younis', 'Sarfaraz Ali', 'Imran Ali', 'Ammad Uddin', 'Fiaz Ahmed', 'Anasim Khan', 'Sathaiya Veerapathiran', 'Haider Butt', 'Imran Anwar', 'Prashant Kurup', 'Waseeq Ahmed']","['Sajid Cheema', 'Faisal Khan', 'Imran Arif', 'Abdul Waheed', 'Usman Khalid', 'Abdul Wahid', 'Hisham Shaikh', 'Zain Ul Abidin', 'Sarfraz Butt', 'Ishtiaq Ahmad', 'Imran Yousaf']"
T20I # 1374,Sri Lanka,Australia,/series/icc-men-s-t20-world-cup-2021-22-1267897/australia-vs-sri-lanka-22nd-match-group-1-1273733/full-scorecard,"['Pathum Nissanka', 'Kusal Perera', 'Charith Asalanka', 'Avishka Fernando', 'Bhanuka Rajapaksa', 'Wanindu Hasaranga', 'Dasun Shanaka', 'Chamika Karunaratne', 'Dushmantha Chameera', 'Lahiru Kumara', 'Maheesh Theekshana']","['David Warner', 'Aaron Finch', 'Glenn Maxwell', 'Steven Smith', 'Marcus Stoinis', 'Mitchell Marsh', 'Matthew Wade', 'Pat Cummins', 'Mitchell Starc', 'Adam Zampa', 'Josh Hazlewood']"
T20I # 1372,Maldives,Kuwait,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/kuwait-vs-maldives-8th-match-1284495/full-scorecard,"['Azyan Farhath', 'Mohamed Rishwan', 'Umar Adam', 'Ahmed Hassan', 'Ibrahim Nashath', 'Mohamed Azzam', 'Mohamed Mahfooz', 'Wedage Malinda', 'Ibrahim Hassan', 'Leem Shafeeg', 'Ibrahim Rizan']","['Ravija Sandaruwan', 'Edson Silva', 'Adnan Idrees', 'Muhammad Kashif', 'Shiraz Khan', 'Bilal Tahir', 'Meet Bhavsar', 'Mohammed Aslam', 'Nawaf Ahmed', 'Morshed Mostafa Sarwar', 'Naveed Fakhr']"
T20I # 1371,Scotland,Namibia,/series/icc-men-s-t20-world-cup-2021-22-1267897/namibia-vs-scotland-21st-match-group-2-1273732/full-scorecard,"['George Munsey', 'Matthew Cross', 'Calum MacLeod', 'Richie Berrington', 'Craig Wallace', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Josh Davey', 'Safyaan Sharif', 'Brad Wheal']","['Craig Williams', 'Michael van Lingen', 'Zane Green', 'Gerhard Erasmus', 'David Wiese', 'JJ Smit', 'Jan Frylinck', 'Pikky Ya France', 'Jan Nicol Loftie-Eaton', 'Ruben Trumpelmann', 'Bernard Scholtz']"
T20I # 1370,Saudi Arabia,Qatar,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/qatar-vs-saudi-arabia-7th-match-1284494/full-scorecard,"['Sajid Cheema', 'Faisal Khan', 'Abdul Waheed', 'Usman Khalid', 'Imran Arif', 'Hisham Shaikh', 'Abdul Wahid', 'Zain Ul Abidin', 'Sarfraz Butt', 'Ishtiaq Ahmad', 'Imran Yousaf']","['Andri Berenger', 'Kamran Khan', 'Mohammed Rizlan', 'Imal Liyanage', 'Muhammad Tanveer', 'Zaheer Ibrahim', 'Muhammad Murad', 'Gayan Munaweera', 'Musawar Shah', 'Mohammed Nadeem', 'Iqbal Hussain']"
T20I # 1369,Bangladesh,England,/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-vs-england-20th-match-group-1-1273731/full-scorecard,"['Litton Das', 'Mohammad Naim', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Mahmudullah', 'Afif Hossain', 'Nurul Hasan', 'Mahedi Hasan', 'Nasum Ahmed', 'Mustafizur Rahman', 'Shoriful Islam']","['Jason Roy', 'Jos Buttler', 'Dawid Malan', 'Jonny Bairstow', 'Eoin Morgan', 'Liam Livingstone', 'Moeen Ali', 'Chris Woakes', 'Chris Jordan', 'Adil Rashid', 'Tymal Mills']"
T20I # 1368,Maldives,Bahrain,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/bahrain-vs-maldives-6th-match-1284493/full-scorecard,"['Azyan Farhath', 'Ahmed Hassan', 'Umar Adam', 'Ibrahim Nashath', 'Mohamed Azzam', 'Mohamed Rishwan', 'Wedage Malinda', 'Mohamed Mahfooz', 'Ibrahim Hassan', 'Ibrahim Rizan', 'Ameel Mauroof']","['Muhammad Younis', 'Sarfaraz Ali', 'Ammad Uddin', 'Sathaiya Veerapathiran', 'Anasim Khan', 'Junaid Aziz', 'Haider Butt', 'Prashant Kurup', 'Imran Ali', 'Imran Anwar', 'Waseeq Ahmed']"
T20I # 1367,New Zealand,Pakistan,/series/icc-men-s-t20-world-cup-2021-22-1267897/new-zealand-vs-pakistan-19th-match-group-2-1273730/full-scorecard,"['Martin Guptill', 'Daryl Mitchell', 'Kane Williamson', 'James Neesham', 'Devon Conway', 'Glenn Phillips', 'Tim Seifert', 'Mitchell Santner', 'Ish Sodhi', 'Tim Southee', 'Trent Boult']","['Mohammad Rizwan', 'Babar Azam', 'Fakhar Zaman', 'Mohammad Hafeez', 'Shoaib Malik', 'Imad Wasim', 'Asif Ali', 'Shadab Khan', 'Hasan Ali', 'Haris Rauf', 'Shaheen Shah Afridi']"
T20I # 1366,West Indies,South Africa,/series/icc-men-s-t20-world-cup-2021-22-1267897/south-africa-vs-west-indies-18th-match-group-1-1273729/full-scorecard,"['Lendl Simmons', 'Evin Lewis', 'Nicholas Pooran', 'Chris Gayle', 'Kieron Pollard', 'Andre Russell', 'Shimron Hetmyer', 'Dwayne Bravo', 'Hayden Walsh', 'Akeal Hosein', 'Ravi Rampaul']","['Temba Bavuma', 'Reeza Hendricks', 'Rassie van der Dussen', 'Aiden Markram', 'David Miller', 'Heinrich Klaasen', 'Dwaine Pretorius', 'Kagiso Rabada', 'Keshav Maharaj', 'Anrich Nortje', 'Tabraiz Shamsi']"
T20I # 1365,Nigeria,Sierra Leone,/series/sierra-leone-in-nigeria-2021-22-1283086/nigeria-vs-sierra-leone-6th-t20i-1283094/full-scorecard,"['Segun Olayinka', 'Ashmit Shreshta', 'Joshua Ayannaike', 'Daniel Gim', 'Sesan Adedeji', 'Isaac Okpe', 'Sylvester Okpe', 'Peter Aho', 'Chima Akachukwu', 'Rasheed Abolarin', 'Ridwan Abdulkareem']","['Abass Gbla', 'John Bangura', 'Samuel Conteh', 'Lansana Lamin', 'Arvind Kerai', 'George Sesay', 'Chernoh Bah', 'Miniru Kpaka', 'Edmond Ernest', 'Solomon Williams', 'Sulaiman Tarawally']"
T20I # 1364,Afghanistan,Scotland,/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-vs-scotland-17th-match-group-2-1273728/full-scorecard,"['Hazratullah Zazai', 'Mohammad Shahzad', 'Rahmanullah Gurbaz', 'Najibullah Zadran', 'Mohammad Nabi', 'Asghar Afghan', 'Gulbadin Naib', 'Karim Janat', 'Rashid Khan', 'Naveen-ul-Haq', 'Mujeeb Ur Rahman']","['George Munsey', 'Kyle Coetzer', 'Calum MacLeod', 'Richie Berrington', 'Matthew Cross', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Josh Davey', 'Safyaan Sharif', 'Brad Wheal']"
T20I # 1363,Malta,Gibraltar,/series/gibraltar-in-malta-2021-22-1282264/malta-vs-gibraltar-2nd-t20i-1282281/full-scorecard,"['Bikram Arora', 'Zeeshan Khan', 'Gopal Chaturvedi', 'Basil George', 'Samuel Stanislaus', 'Varun Thamotharam', 'Samuel Aquilina', 'Aaftab Alam Khan', 'Bilal Muhammad', 'Waseem Abbas', 'Jojo Thomas']","['Avinash Pai', 'Louis Bruce', 'Chris Delany', 'Kieron Ferrary', 'Joseph Marples', 'Kenroy Nestor', 'Charles Harrison', 'Andrew Reyes', 'Luke Collado', 'Patrick Hatchman', 'Richard Cunningham']"
T20I # 1362,Kuwait,Saudi Arabia,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/kuwait-vs-saudi-arabia-5th-match-1284492/full-scorecard,"['Ravija Sandaruwan', 'Usman Patel', 'Adnan Idrees', 'Mohammed Aslam', 'Meet Bhavsar', 'Bilal Tahir', 'Shiraz Khan', 'Edson Silva', 'Nawaf Ahmed', 'Sayed Monib', 'Wasantha Kumaranayaka']","['Sajid Cheema', 'Faisal Khan', 'Abdul Waheed', 'Usman Khalid', 'Imran Arif', 'Abdul Wahid', 'Zain Ul Abidin', 'Hisham Shaikh', 'Sarfraz Butt', 'Ishtiaq Ahmad', 'Imran Yousaf']"
T20I # 1361,India,Pakistan,/series/icc-men-s-t20-world-cup-2021-22-1267897/india-vs-pakistan-16th-match-group-2-1273727/full-scorecard,"['KL Rahul', 'Rohit Sharma', 'Virat Kohli', 'Suryakumar Yadav', 'Rishabh Pant', 'Ravindra Jadeja', 'Hardik Pandya', 'Bhuvneshwar Kumar', 'Mohammed Shami', 'Jasprit Bumrah', 'Varun Chakravarthy']","['Mohammad Rizwan', 'Babar Azam', 'Fakhar Zaman', 'Mohammad Hafeez', 'Shoaib Malik', 'Asif Ali', 'Shadab Khan', 'Imad Wasim', 'Hasan Ali', 'Haris Rauf', 'Shaheen Shah Afridi']"
T20I # 1360,Nigeria,Sierra Leone,/series/sierra-leone-in-nigeria-2021-22-1283086/nigeria-vs-sierra-leone-5th-t20i-1283093/full-scorecard,"['Samuel Mba', 'Ashmit Shreshta', 'Sesan Adedeji', 'Chima Akachukwu', 'Isaac Okpe', 'Joshua Ayannaike', 'Daniel Gim', 'Sylvester Okpe', 'Peter Aho', 'Rasheed Abolarin', 'Segun Ogundipe']","['Ibrahim Mansaray', 'Abu Kamara', 'Miniru Kpaka', 'John Bangura', 'Edmond Ernest', 'George Sesay', 'Samuel Conteh', 'Lansana Lamin', 'Abass Gbla', 'Solomon Williams', 'Sulaiman Tarawally']"
T20I # 1359,Malta,Switzerland,/series/valletta-cup-2021-22-1282263/malta-vs-switzerland-final-1282279/full-scorecard,"['Basil George', 'Bikram Arora', 'Heinrich Gericke', 'Deon Vosloo', 'Varun Thamotharam', 'Samuel Stanislaus', 'Aaftab Alam Khan', 'Bilal Muhammad', 'Niraj Khanna', 'Amar Sharma', 'Waseem Abbas']","['Osama Mahmood', 'Idrees Ul Haque', 'Noorkhan Ahmedi', 'Anser Mehmood', 'Arjun Vinod', 'Asad Mahmood', 'Ali Nayyer', 'Ashwin Vinod', 'Aneesh Kumar', 'Aidan Andrews', 'Nicolas Henderson']"
T20I # 1358,Qatar,Maldives,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/qatar-vs-maldives-4th-match-1284491/full-scorecard,"['Andri Berenger', 'Kamran Khan', 'Mohammed Rizlan', 'Muhammad Tanveer', 'Imal Liyanage', 'Zaheer Ibrahim', 'Iqbal Hussain', 'Muhammad Murad', 'Gayan Munaweera', 'Mohammed Nadeem', 'Musawar Shah']","['Azyan Farhath', 'Ahmed Hassan', 'Umar Adam', 'Mohamed Rishwan', 'Ibrahim Nashath', 'Hassan Rasheed', 'Mohamed Azzam', 'Ibrahim Hassan', 'Mohamed Mahfooz', 'Ibrahim Rizan', 'Ameel Mauroof']"
T20I # 1357,Bangladesh,Sri Lanka,/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-vs-sri-lanka-15th-match-group-1-1273726/full-scorecard,"['Mohammad Naim', 'Litton Das', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Afif Hossain', 'Mahmudullah', 'Nurul Hasan', 'Mahedi Hasan', 'Mohammad Saifuddin', 'Nasum Ahmed', 'Mustafizur Rahman']","['Kusal Perera', 'Pathum Nissanka', 'Charith Asalanka', 'Avishka Fernando', 'Wanindu Hasaranga', 'Bhanuka Rajapaksa', 'Dasun Shanaka', 'Chamika Karunaratne', 'Dushmantha Chameera', 'Lahiru Kumara', 'Binura Fernando']"
T20I # 1356,Gibraltar,Bulgaria,/series/valletta-cup-2021-22-1282263/bulgaria-vs-gibraltar-3rd-place-play-off-1282278/full-scorecard,"['Avinash Pai', 'Louis Bruce', 'Chris Delany', 'Philip Raikes', 'James Fitzgerald', 'Kenroy Nestor', 'Patrick Hatchman', 'Joseph Marples', 'Luke Collado', 'Charles Harrison', 'Richard Cunningham']","['Sulaiman Ali', 'Aravinda De Silva', 'Hristo Lakov', 'Prakash Mishra', 'Omar Rassol', ""Kevin D'Souza"", 'Ahsan Khan', 'Ivaylo Katzarski', 'Jacob Albin', 'Delrick Varghese', 'Andrey Lilov']"
T20I # 1355,Bahrain,Kuwait,/series/icc-men-s-t20-world-cup-asia-a-qualifier-2021-22-1284483/bahrain-vs-kuwait-3rd-match-1284490/full-scorecard,"['Muhammad Younis', 'Sarfaraz Ali', 'Junaid Aziz', 'Haider Butt', 'Imran Ali', 'Fiaz Ahmed', 'Anasim Khan', 'Ammad Uddin', 'Sathaiya Veerapathiran', 'Imran Anwar', 'Abdul Majid']","['Ravija Sandaruwan', 'Usman Patel', 'Adnan Idrees', 'Meet Bhavsar', 'Bilal Tahir', 'Edson Silva', 'Mohammed Aslam', 'Naveed Fakhr', 'Shiraz Khan', 'Nawaf Ahmed', 'Sayed Monib']"
